"mode","age","gender","income","hh_size","auto_avail","bike_avail","ttime.walk","ttime.bike","ttime.auto","ttime.transit","weight"
"transit",18,1,4912,4,1,0,78.51,27.76,9.84,30,0.542036437
"auto",69,1,3511,1,1,0,70.81,25.04,15,16.37,0.653632362
"walk",49,0,2686,2,1,1,5,1.27,0.45,0.83,0.958360314
"bike",46,0,2198,4,1,1,36.52,15,4.58,8.44,0.592955916
"auto",52,1,4952,3,1,0,236.02,83.46,30,54.57,0.554381482
"auto",62,1,2375,4,1,1,318.63,112.66,26,73.67,0.566918458
"bike",64,0,1983,1,1,1,42.61,15,5.34,9.85,0.356736129
"auto",53,0,5152,2,1,1,230.19,81.39,20,53.22,0.767575466
"auto",56,1,5483,2,1,1,47.2,16.69,15,10.91,0.732631942
"auto",32,1,3753,2,1,1,23.6,8.35,112,5.46,2.581574769
"auto",38,1,1755,4,1,1,295.03,104.32,60,68.21,0.609982851
"auto",18,0,1725,4,1,1,82.61,29.21,15,19.1,0.578238442
"auto",27,0,1500,3,0.67,1,177.02,62.59,20,40.93,1.949847773
"auto",40,1,3890,4,1,1,106.21,37.55,15,24.56,0.834295177
"auto",44,1,2703,4,1,0,259.63,91.8,50,60.03,0.651497069
"auto",41,0,2921,4,1,1,483.85,171.08,55,111.87,0.678550338
"auto",59,0,2093,1,1,1,413.04,146.05,45,95.5,2.393595177
"auto",55,0,4553,2,1,1,17.76,6.28,10,4.11,0.442997561
"auto",68,1,5306,2,1,1,59.01,20.86,15,13.64,0.511278121
"auto",68,1,5583,2,1,1,141.61,50.07,15,32.74,0.511278121
"transit",52,0,1826,2,0.5,0,78.51,27.76,9.84,25,0.65444322
"auto",36,1,1052,4,0.5,1,472.05,166.91,30,109.14,1.092414227
"auto",25,1,1323,3,0.5,0,94.41,33.38,25,21.83,0.506443328
"auto",48,1,3198,4,1,1,247.83,87.63,20,57.3,0.396597095
"auto",50,1,4262,4,0.67,1,247.83,87.63,35,57.3,0.470762593
"walk",42,0,1695,3,0.5,1,5,1.71,0.61,1.12,0.379336827
"auto",51,0,3244,3,0.67,1,271.43,95.97,15,62.76,0.289032905
"auto",57,1,3477,3,0.67,1,129.81,45.9,16,30.01,0.206501551
"auto",37,0,2878,4,0.5,1,212.42,75.11,25,49.11,0.907078528
"transit",42,1,2841,2,0.5,1,134.53,47.57,16.86,45,0.273318282
"auto",45,1,5176,4,1,1,141.61,50.07,30,32.74,0.312430553
"auto",44,0,5082,4,1,1,531.06,187.77,60,122.79,0.332334597
"auto",62,1,2412,2,1,1,141.61,50.07,20,32.74,0.289501527
"auto",41,0,1197,2,1,1,70.81,25.04,15,16.37,1.356265661
"auto",47,1,3026,5,0.5,1,188.82,66.76,20,43.66,0.617529332
"walk",46,0,3164,4,0.33,1,15,6.46,2.29,4.22,0.348377448
"walk",51,0,2841,4,0.5,1,5,4.3,1.53,2.81,0.394015327
"walk",55,0,3372,2,0.5,1,10,0.88,0.31,0.57,0.489104182
"auto",42,0,4399,4,1,1,212.42,75.11,30,49.11,0.453120349
"auto",43,1,4335,4,1,1,271.43,95.97,45,62.76,0.482200538
"bike",45,0,1860,4,0,1,36.52,15,4.58,8.44,0.111446034
"auto",33,1,3187,4,1,1,23.6,8.35,20,5.46,1.774298363
"auto",49,1,3899,2,1,1,141.61,50.07,15,32.74,1.078449627
"auto",52,0,3627,2,1,1,188.82,66.76,20,43.66,0.940289221
"bike",49,0,754,1,0,1,30.43,45,3.81,7.04,1.50909604
"auto",63,1,6154,2,1,0,295.03,104.32,35,68.21,0.409797387
"auto",56,0,6154,2,1,1,283.23,100.15,40,65.49,0.619324356
"auto",43,0,2912,3,0.67,1,70.81,25.04,30,16.37,0.894478917
"auto",51,1,2827,3,0.67,1,70.81,25.04,30,16.37,0.624845496
"transit",49,0,1734,2,0,0,28.07,9.93,3.52,25,0.513605609
"auto",25,1,3316,3,0.67,1,224.22,79.28,30,51.84,0.648906841
"auto",57,1,3385,3,1,1,295.03,104.32,40,68.21,0.897563988
"auto",44,1,2170,4,0.5,1,118.01,41.73,15,27.29,0.532270513
"auto",42,1,5201,4,1,1,188.82,66.76,45,43.66,0.400783783
"auto",40,0,5483,4,1,1,177.02,62.59,35,40.93,0.385971267
"auto",39,0,2302,3,1,1,236.02,83.46,30,54.57,0.694672842
"auto",38,1,2453,3,1,1,118.01,41.73,20,27.29,0.721332475
"auto",48,1,5946,3,0.67,1,542.86,191.95,45,125.51,0.80109051
"walk",49,0,5855,3,0.67,1,10,6.46,2.29,4.22,0.834355613
"transit",56,0,3457,3,0.5,1,6.71,2.37,0.84,30,0.438132313
"auto",53,1,3328,3,0.5,0,59.01,20.86,15,13.64,0.599086132
"auto",42,0,2695,2,0.5,1,59.01,20.86,15,13.64,0.81713917
"auto",57,0,6562,4,0.5,1,346.96,122.68,34,80.22,0.183839272
"walk",23,0,6483,4,0.5,1,10,4.3,1.53,2.81,0.460083242
"auto",51,0,3590,3,1,0,24.84,8.78,5,5.74,0.194868714
"transit",25,1,3310,3,1,0,89.69,31.71,11.24,35,0.402509031
"transit",53,0,2716,3,0.67,1,134.53,47.57,16.86,60,0.247027956
"bike",55,1,2782,3,0.67,1,73.04,25,9.15,16.89,0.255866296
"auto",33,1,2800,3,0.5,1,542.86,191.95,45,125.51,1.075404939
"auto",55,0,1542,2,0.5,1,106.21,37.55,15,24.56,0.219203944
"auto",37,1,2107,3,0.5,0,271.43,95.97,20,62.76,1.124763318
"auto",41,1,2907,2,1,1,41.37,14.63,10,9.56,0.966220026
"auto",37,0,2712,2,1,1,70.81,25.04,10,16.37,1.305508203
"auto",46,0,3464,4,1,1,10.68,3.78,5,2.47,0.672092195
"auto",47,0,5692,4,1,1,118.01,41.73,27,27.29,0.488964684
"auto",56,1,2729,3,1,1,177.02,62.59,20,40.93,0.535463807
"auto",40,1,2574,2,1,1,377.64,133.53,30,87.31,1.074298092
"auto",59,0,1329,1,1,1,59.01,20.86,15,13.64,1.210406333
"auto",47,0,5946,5,1,1,295.03,104.32,20,68.21,0.562270158
"auto",44,1,2419,3,1,1,129.81,45.9,20,30.01,0.198074514
"auto",47,0,3908,2,1,1,118.01,41.73,15,27.29,1.075727271
"walk",47,0,2177,2,1,1,30,12.91,4.58,8.44,0.353838386
"auto",58,1,1734,1,1,1,70.81,25.04,20,16.37,2.040424256
"auto",44,1,1593,3,1,1,153.42,54.25,25,35.47,0.142872507
"walk",55,0,2507,3,0.5,1,5,0.44,0.16,0.29,1.177959965
"walk",58,1,2080,3,0.5,1,5,0.44,0.16,0.29,1.158625325
"auto",61,1,4137,2,1,1,377.64,133.53,25,87.31,0.328894517
"auto",61,0,4274,2,1,1,377.64,133.53,25,87.31,0.313456538
"transit",43,0,2067,3,1,1,728.7,257.66,91.3,70,0.472954455
"transit",27,0,1029,1,1,1,33.66,11.9,4.22,18,4.003794477
"walk",52,0,732,1,0,0,30,4.3,1.53,2.81,2.163225431
"auto",42,0,5128,4,1,1,271.43,95.97,30,62.76,0.672175082
"auto",48,0,3359,2,1,1,47.2,16.69,15,10.91,0.794345533
"auto",50,1,2507,4,0.5,1,59.01,20.86,5,13.64,0.27114222
"auto",37,0,2570,4,1,1,118.01,41.73,15,27.29,0.471997623
"auto",50,0,2034,3,0.33,1,70.81,25.04,30,16.37,0.347498407
"transit",21,1,2133,3,0.33,1,280.25,99.09,35.11,75,0.619896599
"auto",51,0,3681,3,0.67,0,35.4,12.52,15,8.19,0.634639681
"auto",53,0,1338,1,1,0,188.82,66.76,25,43.66,1.519709118
"auto",51,1,3110,5,1,1,165.22,58.42,20,38.2,0.386638492
"transit",19,0,3221,5,1,1,224.22,79.28,28.09,65,0.6306571
"transit",48,1,4063,2,0.5,1,201.86,71.38,25.29,50,0.831487019
"auto",47,1,2607,4,0.33,1,413.04,146.05,30,95.5,0.434772312
"auto",48,1,3292,4,1,1,59.01,20.86,10,13.64,0.377055927
"auto",45,0,3385,4,1,1,200.62,70.94,45,46.39,0.347223801
"transit",21,1,6647,5,0.8,1,224.22,79.28,28.09,32,0.654036832
"auto",58,1,6952,5,0.8,1,212.42,75.11,20,49.11,0.32704515
"auto",51,0,6841,5,0.8,1,118.01,41.73,15,27.29,0.366725261
"auto",53,1,3518,3,2,0,637.27,225.33,65,147.34,0.215595337
"auto",48,1,2364,4,0.5,1,141.61,50.07,20,32.74,0.403585666
"transit",44,0,2087,4,0.5,1,112.17,39.66,14.05,35,0.523058129
"walk",43,0,2751,3,1,1,5,2.15,0.76,1.41,0.958079965
"auto",45,1,2936,3,1,0,295.03,104.32,40,68.21,0.664012795
"auto",49,1,3209,3,0.67,1,17.76,6.28,8,4.11,0.439334029
"bike",18,1,3209,3,0.67,1,48.7,15,6.1,11.26,0.587833817
"auto",30,0,2804,3,1,1,129.81,45.9,30,30.01,1.220957912
"auto",37,0,5391,5,1,1,271.43,95.97,40,62.76,0.92532197
"auto",39,1,5105,5,1,1,354.04,125.18,30,81.86,0.917128514
"walk",28,0,1365,1,1,1,10,2.15,0.76,1.41,2.365023006
"walk",35,1,393,1,2,0,5,0.44,0.16,0.29,4.336072976
"transit",49,1,2126,4,0.33,1,717.52,253.7,89.9,105,0.150396886
"auto",58,0,2051,2,0.5,1,93.29,32.99,25,21.57,1.083953617
"transit",28,0,1623,2,0,1,56.02,19.81,7.02,15,1.631650501
"auto",41,0,2317,4,0.67,1,318.63,112.66,35,73.67,0.360020875
"auto",47,0,4467,4,1,1,389.44,137.7,35,90.04,0.199463902
"auto",24,1,4013,4,1,1,507.45,179.43,45,117.33,0.321716062
"auto",51,1,4817,5,0.5,1,436.65,154.39,40,100.96,0.40537004
"auto",30,1,2324,3,0.33,1,47.2,16.69,10,10.91,1.655360384
"transit",60,0,2270,2,1,0,56.02,19.81,7.02,25,0.614541758
"auto",41,1,2480,2,0.5,1,59.01,20.86,5,13.64,1.07014192
"transit",22,1,2869,3,0.67,0,392.42,138.76,49.17,80,0.91210142
"auto",50,1,5201,5,0.5,1,23.6,8.35,5,5.46,0.457767108
"transit",44,0,5037,5,0.5,1,224.22,79.28,28.09,46,0.629579509
"auto",49,0,3720,2,1,1,330.43,116.84,60,76.4,0.495719975
"walk",41,0,2657,3,1,1,10,1.71,0.61,1.12,0.770880913
"bike",38,0,3657,3,0.5,1,18.26,15,2.29,4.22,0.837605124
"transit",40,1,3794,3,0.5,1,616.65,218.04,77.26,105,0.389989715
"auto",32,1,5037,4,1,1,708.07,250.37,55,163.71,0.818651299
"auto",58,1,1986,4,0.5,0,165.22,58.42,19,38.2,0.365617695
"transit",36,1,1910,1,0,1,100.87,35.67,12.64,30,5.068508825
"auto",44,0,3881,8,0.5,1,118.01,41.73,20,27.29,0.242345563
"auto",53,1,5176,2,1,1,118.01,41.73,20,27.29,0.381807036
"auto",44,0,5082,4,0.5,1,271.43,95.97,27,62.76,0.193892807
"auto",48,1,4426,6,0.75,1,365.84,129.36,30,84.59,0.309815965
"auto",19,1,4310,6,0.75,1,200.62,70.94,30,46.39,0.349452939
"auto",52,1,1677,1,1,0,59.01,20.86,30,13.64,2.687056556
"auto",53,1,2386,3,1,1,295.03,104.32,60,68.21,0.209065516
"auto",56,1,3078,3,0.67,1,118.01,41.73,30,27.29,0.470638022
"auto",56,0,3437,3,0.67,1,177.02,62.59,35,40.93,0.433401814
"auto",44,1,3411,6,0.5,1,188.82,66.76,50,43.66,0.433518821
"auto",25,1,7566,3,1,1,59.01,20.86,15,13.64,1.732718182
"auto",51,1,5362,4,0.5,1,365.84,129.36,35,84.59,0.392073741
"auto",49,0,5995,3,1,1,70.81,25.04,25,16.37,0.613332182
"auto",49,1,5618,3,1,1,47.2,16.69,15,10.91,0.603265153
"transit",40,1,1401,1,0,1,112.17,39.66,14.05,20,1.042675842
"auto",35,0,2346,2,1,1,295.03,104.32,30,68.21,0.492205054
"auto",47,0,2031,3,1,0,23.6,8.35,3,5.46,0.460893665
"transit",20,1,2015,3,1,0,33.66,11.9,4.22,12,0.938867677
"auto",48,0,2729,2,1,1,259.63,91.8,25,60.03,0.545245721
"auto",43,0,3908,3,1,1,70.81,25.04,20,16.37,0.958079965
"auto",49,1,3704,3,1,1,377.64,133.53,50,87.31,0.664012795
"auto",35,1,2686,4,0.5,1,141.61,50.07,25,32.74,1.264548103
"transit",61,1,3322,2,1,1,72.92,25.78,9.14,37,0.288747899
"auto",43,1,2110,3,1,1,389.44,137.7,30,90.04,1.071506733
"auto",54,1,2434,3,0.67,1,247.83,87.63,25,57.3,0.398044883
"auto",34,0,4063,4,1,1,94.41,33.38,26,21.83,1.355033582
"auto",33,1,2652,6,0.33,1,141.61,50.07,20,32.74,1.175990998
"auto",44,1,4238,4,1,0,64.97,22.97,15,15.02,0.305014775
"auto",19,1,4023,4,1,0,70.81,25.04,15,16.37,0.38547002
"auto",54,1,6045,3,0.5,1,35.4,12.52,10,8.19,0.362396846
"transit",23,1,6045,3,0.5,1,145.71,51.52,18.26,60,0.938867677
"bike",46,0,5583,4,0.5,1,36.52,12,4.58,8.44,0.830906525
"auto",47,1,5483,4,0.5,1,206.58,73.05,30,47.76,0.797778934
"auto",50,0,4662,3,0.67,1,271.43,95.97,23,62.76,0.529817785
"auto",53,1,4932,3,0.67,1,354.04,125.18,39,81.86,0.563820233
"auto",48,0,3505,2,1,1,684.47,242.02,70,158.26,0.688578437
"bike",49,0,1521,3,0,1,91.3,35,11.44,21.11,0.529776546
"transit",42,1,1671,3,0,1,78.51,27.76,9.84,30,0.631186932
"transit",58,0,2648,2,0.5,1,33.66,11.9,4.22,30,0.646870926
"auto",56,0,3811,2,1,1,11.8,4.17,5,2.73,0.382814852
"auto",67,1,7566,2,1,0,13.04,4.61,4,3.02,0.865394848
"walk",58,0,9204,2,1,0,5,0.88,0.31,0.57,1.017615111
"auto",39,1,3673,4,1,1,168.82,59.69,20,39.03,0.364239214
"auto",54,0,2495,2,1,1,354.04,125.18,45,81.86,0.936256067
"auto",19,1,4322,4,0.5,1,94.41,33.38,15,21.83,0.930360844
"auto",45,0,1188,1,1,1,413.04,146.05,40,95.5,1.549501099
"auto",50,1,6409,3,0.67,1,354.04,125.18,30,81.86,0.441235548
"auto",50,0,6562,3,0.67,1,94.41,33.38,15,21.83,0.42546575
"auto",31,1,2777,4,1,0,342.24,121.01,22,79.13,0.99354955
"auto",46,0,3005,3,0.67,1,35.4,12.52,10,8.19,0.363553582
"transit",48,0,3424,3,1,1,201.86,71.38,25.29,40,0.416192506
"auto",50,1,3031,3,1,1,153.42,54.25,30,35.47,0.327248697
"walk",59,0,2310,2,0.5,1,5,2.15,0.76,1.41,0.581397299
"auto",56,1,2100,2,0.5,1,82.61,29.21,20,19.1,0.618709998
"auto",49,1,2239,4,1,0,94.41,33.38,20,21.83,0.517112877
"auto",28,1,917,1,1,1,177.02,62.59,45,40.93,5.28617035
"auto",21,1,2800,3,1,1,82.61,29.21,20,19.1,0.172036942
"auto",54,1,4583,4,1,1,35.4,12.52,10,8.19,0.304786022
"auto",49,0,4013,4,1,1,47.2,16.69,15,10.91,0.32420755
"auto",62,1,974,2,0.5,0,436.65,154.39,45,100.96,0.511282134
"auto",49,1,2782,4,0.5,1,123.98,43.84,20,28.66,0.091945745
"auto",44,1,5105,5,0.5,1,247.83,87.63,25,57.3,0.777380937
"auto",29,1,2191,3,1,0,177.02,62.59,30,40.93,0.294125013
"transit",51,0,3159,3,1,0,85.22,30.13,10.68,45,0.844858475
"auto",20,0,3198,3,1,0,142.86,50.51,27,33.03,1.49711046
"auto",57,1,2495,2,1,1,188.82,66.76,15,43.66,0.359516631
"auto",55,0,2143,2,1,1,29.57,10.45,10,6.84,0.337835171
"auto",56,1,2160,3,1,0,11.8,4.17,5,2.73,0.676625451
"auto",48,1,1854,4,0.5,1,11.8,4.17,2,2.73,0.451826762
"auto",49,1,3803,4,1.33,0,531.06,187.77,60,122.79,0.470280272
"auto",23,0,3620,4,1.33,0,354.04,125.18,30,81.86,0.727759581
"transit",46,0,3927,2,0.5,1,151.3,53.5,18.96,40,0.615960565
"bike",45,1,3786,2,0.5,1,97.39,45,12.2,22.52,0.655491452
"bike",32,1,2222,3,1,1,24.35,10,3.05,5.63,0.95798893
"auto",52,1,4912,3,0.5,1,141.61,50.07,20,32.74,0.055269819
"bike",22,1,4646,3,0.5,1,9.69,5,1.21,2.24,0.227342293
"auto",48,0,1419,2,1,1,82.61,29.21,13,19.1,1.227848229
"transit",20,1,1098,2,1,1,201.86,71.38,25.29,73,1.906337117
"transit",56,1,6154,4,0.75,0,8.94,3.16,1.12,5,0.469477985
"bike",52,0,6409,4,0.75,1,24.35,9,3.05,5.63,0.535524323
"auto",23,1,6274,4,0.75,0,70.81,25.04,10,16.37,0.933386612
"auto",47,0,2652,2,1,1,94.41,33.38,25,21.83,0.224750579
"walk",58,0,1641,3,0.5,1,10,1.71,0.61,1.12,0.461265267
"auto",64,0,7797,2,1,1,295.03,104.32,30,68.21,0.323576494
"auto",41,1,1811,4,1,1,354.04,125.18,30,81.86,0.340644584
"walk",47,0,5015,2,0.5,1,20,6.46,2.29,4.22,0.618326528
"bike",29,0,5128,2,0.5,1,12.17,10,1.53,2.81,1.710530126
"auto",55,0,1941,2,1,1,147.58,52.18,25,34.12,0.439280777
"auto",50,1,3863,5,1,1,82.61,29.21,25,19.1,0.1217429
"transit",53,0,1792,2,1,1,67.33,23.81,8.44,35,0.493638499
"transit",65,1,1039,2,0,1,168.2,59.47,21.07,70,0.344904442
"transit",55,0,1938,2,0,1,56.02,19.81,7.02,30,0.084677686
"auto",53,0,1838,3,1,0,106.21,37.55,25,24.56,0.219522076
"auto",53,1,1960,3,1,0,436.65,154.39,45,100.96,0.22794673
"auto",41,0,2390,3,1,1,330.43,116.84,30,76.4,0.944585658
"transit",52,0,1832,2,1,1,280.25,99.09,35.11,45,0.711579852
"transit",59,0,5654,2,0.5,1,89.69,31.71,11.24,45,0.103428466
"auto",42,1,3908,4,1,1,35.4,12.52,10,8.19,0.519111158
"bike",59,0,2543,2,1,1,48.7,15,6.1,11.26,0.164863756
"auto",40,0,2747,4,1,1,259.63,91.8,30,60.03,0.44897279
"auto",45,1,2980,4,1,1,330.43,116.84,55,76.4,0.346422267
"auto",57,0,1677,2,0.5,0,118.01,41.73,15,27.29,0.838722836
"auto",49,0,3665,3,1,1,94.41,33.38,10,21.83,0.461347096
"auto",41,0,3176,4,1,1,141.61,50.07,20,32.74,0.686375591
"transit",16,1,3104,4,1,1,336.4,118.95,42.15,30,0.562184097
"auto",53,1,2738,3,1,1,82.61,29.21,10,19.1,0.624845496
"auto",53,0,2841,3,1,1,94.41,33.38,15,21.83,0.601751913
"auto",54,1,3233,2,1,1,354.04,125.18,30,81.86,0.848151023
"auto",40,1,3846,4,1,1,649.07,229.5,40,150.07,0.709351852
"bike",45,1,4274,5,0.5,1,109.57,40,13.73,25.33,0.40966315
"auto",48,1,4094,3,0.5,1,129.81,45.9,60,30.01,0.453311758
"auto",47,1,2484,3,1,1,35.4,12.52,30,8.19,0.183318077
"auto",39,1,3298,3,1,0,70.81,25.04,20,16.37,1.41815923
"transit",52,1,3881,3,1,1,426.09,150.66,53.39,60,0.531049911
"auto",51,1,2198,4,0.67,1,129.81,45.9,15,30.01,0.057603959
"transit",45,0,2041,4,0.67,1,168.2,59.47,21.07,45,0.096907488
"auto",49,1,3837,2,0.5,1,17.76,6.28,5,4.11,0.412980673
"auto",39,0,4148,4,1.5,1,118.01,41.73,15,27.29,0.746930306
"auto",61,1,4781,3,1,1,53.17,18.8,10,12.29,0.184129168
"transit",25,1,2170,4,0,1,112.17,39.66,14.05,50,0.183274218
"transit",21,0,2080,4,0,0,134.53,47.57,16.86,40,0.188160992
"bike",46,0,5015,4,0.5,1,60.87,20,7.63,14.07,0.101669245
"transit",21,1,5037,4,0.5,1,78.51,27.76,9.84,45,0.248586071
"auto",55,1,4994,3,2,1,59.01,20.86,8,13.64,0.578905021
"auto",26,1,4630,3,2,1,472.05,166.91,45,109.14,1.224510861
"auto",37,1,4453,3,1,1,236.02,83.46,40,54.57,1.381982286
"auto",35,0,4453,3,1,1,141.61,50.07,30,32.74,1.439368789
"transit",19,0,2416,3,0.5,1,560.62,198.23,70.24,84,0.555517392
"auto",56,1,4481,4,0.5,1,188.82,66.76,25,43.66,0.793480651
"auto",55,0,4286,4,0.5,1,188.82,66.76,25,43.66,0.80056946
"auto",24,0,4467,4,0.5,1,35.4,12.52,15,8.19,1.206215316
"auto",30,0,5654,3,1,1,94.41,33.38,15,21.83,0.641992764
"walk",50,1,1945,1,1,1,10,2.15,0.76,1.41,1.529920192
"transit",55,1,4023,3,0.67,1,39.25,13.88,4.92,27,0.063517009
"auto",53,1,4524,4,0.5,0,236.02,83.46,30,54.57,0.522006113
"auto",48,0,4094,4,0.5,0,236.02,83.46,30,54.57,0.557631518
"auto",47,1,2582,4,1,1,59.01,20.86,10,13.64,0.061597919
"auto",35,1,3110,4,1,1,377.64,133.53,30,87.31,1.407807257
"auto",48,1,3036,4,0.5,1,141.61,50.07,20,32.74,0.079951085
"auto",60,0,3153,2,0.5,1,259.63,91.8,20,60.03,0.294756764
"transit",56,1,2742,2,0.5,0,224.22,79.28,28.09,55,0.577878929
"transit",58,0,2888,2,0.5,0,145.71,51.52,18.26,65,0.532157974
"bike",41,1,3605,4,0.5,1,206.96,50,25.93,47.85,0.651497069
"auto",60,1,2449,2,1,1,35.4,12.52,10,8.19,0.041270665
"auto",48,0,2912,4,0.5,1,94.41,33.38,20,21.83,0.380711817
"transit",51,1,2690,4,0.5,1,44.84,15.86,5.62,15,0.392662299
"auto",20,1,2378,4,0.5,1,94.41,33.38,10,21.83,1.572356426
"auto",19,1,2416,4,0.5,1,70.81,25.04,15,16.37,1.344932828
"auto",46,1,1509,4,0.5,0,200.62,70.94,30,46.39,0.453235499
"auto",47,1,2543,2,1,1,247.83,87.63,20,57.3,0.569149724
"auto",52,1,6647,5,0.67,1,436.65,154.39,35,100.96,0.410521557
"auto",45,0,2401,4,1,1,200.62,70.94,20,46.39,0.064562122
"auto",44,0,3274,3,0.67,1,259.63,91.8,30,60.03,1.365893601
"auto",48,1,3511,3,0.67,1,247.83,87.63,40,57.3,0.946654622
"auto",23,0,3067,3,0.67,1,472.05,166.91,30,109.14,1.46494976
"auto",57,1,2795,3,1,1,141.61,50.07,30,32.74,0.154502135
"auto",57,1,2170,2,1,1,236.02,83.46,30,54.57,0.313141469
"auto",47,1,1814,2,0.5,1,23.6,8.35,5,5.46,0.100888564
"transit",50,0,5227,3,0.67,1,84.1,29.74,10.54,40,0.420690068
"transit",52,0,5227,3,0.67,1,28.07,9.93,3.52,16,0.420690068
"bike",61,0,1695,2,0.5,1,73.04,15,9.15,16.89,1.338598359
"auto",21,1,2523,4,0.67,0,200.62,70.94,25,46.39,0.600820164
"transit",56,1,2364,4,0.67,0,280.25,99.09,35.11,65,0.342250172
"auto",23,1,5549,5,0.8,0,212.42,75.11,20,49.11,0.894272037
"walk",43,0,3341,4,0.67,1,5,2.15,0.76,1.41,0.607919605
"transit",44,1,3561,4,0.67,1,896.89,317.13,112.37,105,0.597941417
"auto",55,1,4892,6,0.6,1,94.41,33.38,20,21.83,0.363245007
"walk",44,0,4728,6,0.6,1,10,4.3,1.53,2.81,0.649937044
"bike",60,1,8092,2,1,1,48.7,20,6.1,11.26,0.355543045
"auto",67,1,4799,2,1,1,708.07,250.37,60,163.71,0.558901962
"auto",40,1,960,1,1,1,25.96,9.18,10,6,1.198915471
"bike",50,0,1181,2,0,1,97.39,30,12.2,22.52,1.227637557
"auto",51,1,3803,4,0.75,1,118.01,41.73,15,27.29,0.394817724
"auto",50,0,3696,4,0.75,1,59.01,20.86,10,13.64,0.376285376
"bike",49,0,1143,3,0.67,1,85.22,20,10.68,19.7,0.29095686
"transit",57,1,2860,2,0,1,44.84,15.86,5.62,24,0.510314907
"transit",62,0,2860,2,0,1,160.37,56.71,20.09,54,0.286349685
"transit",61,0,4074,2,0.5,1,67.33,23.81,8.44,30,0.377374804
"bike",38,1,3142,5,0.5,0,24.35,10,3.05,5.63,1.074026652
"transit",43,0,3612,3,1,1,168.2,59.47,21.07,30,0.671364997
"bike",52,0,1368,2,0,1,12.17,15,1.53,2.81,1.090376115
"transit",47,0,2067,1,1,1,22.48,7.95,2.82,50,1.393230584
"auto",48,0,1338,1,1,1,153.42,54.25,18,35.47,2.441251025
"auto",48,1,5059,4,0.67,1,23.6,8.35,5,5.46,0.893381601
"transit",45,1,1941,1,1,0,157.02,55.52,19.67,40,2.401008886
"auto",56,0,6562,3,1,1,94.41,33.38,40,21.83,0.348709566
"auto",25,0,6045,3,1,1,94.41,33.38,20,21.83,0.929347077
"auto",54,1,1907,4,0.5,1,165.22,58.42,15,38.2,0.289018461
"auto",50,0,3635,3,1,1,424.84,150.22,30,98.23,0.891628806
"auto",51,1,6647,3,1,0,59.01,20.86,15,13.64,0.616876906
"auto",51,0,6841,3,1,0,70.81,25.04,15,16.37,0.627171082
"auto",22,1,6952,3,1,0,59.01,20.86,15,13.64,1.093121389
"walk",59,1,2636,4,0.33,0,3,0.88,0.31,0.57,0.081053626
"transit",56,1,4439,3,0.67,1,123.35,43.62,15.46,45,0.772827076
"auto",27,1,4274,3,0.67,1,206.58,73.05,15,47.76,1.813847517
"transit",42,0,1882,4,0.5,1,33.66,11.9,4.22,12,0.105438711
"auto",40,1,1814,4,0.5,1,94.41,33.38,15,21.83,0.086989555
"auto",47,0,1059,2,1,1,129.81,45.9,30,30.01,0.840032598
"auto",54,1,4033,2,1,1,188.82,66.76,30,43.66,1.427752479
"auto",53,0,4373,4,0.67,1,259.63,91.8,20,60.03,0.461243284
"transit",49,1,5452,4,0.5,1,224.22,79.28,28.09,50,0.576387544
"auto",45,0,5452,4,0.5,1,35.4,12.52,5,8.19,0.555787402
"auto",51,1,4386,4,0.67,1,295.03,104.32,30,68.21,0.381483769
"auto",20,1,4043,4,0.67,0,47.2,16.69,10,10.91,0.698744378
"transit",52,1,4335,5,0.6,1,403.6,142.71,50.57,66,0.330664202
"transit",27,0,4013,5,0.6,1,89.69,31.71,11.24,20,0.826271935
"bike",25,1,4568,5,0.6,1,73.04,13,9.15,16.89,0.793329121
"auto",53,0,3215,2,1,1,82.61,29.21,13,19.1,0.419723543
"auto",55,1,3477,2,1,1,82.61,29.21,13,19.1,0.374308955
"auto",48,1,3366,4,1,1,295.03,104.32,30,68.21,0.401598908
"auto",46,0,3568,4,1,1,259.63,91.8,45,60.03,0.348336759
"auto",53,0,1765,3,0.5,1,153.42,54.25,20,35.47,0.302337908
"auto",54,1,1626,3,0.5,1,153.42,54.25,20,35.47,0.314412874
"auto",27,0,2031,4,0.67,1,118.01,41.73,20,27.29,0.620229353
"auto",40,1,815,3,1,1,153.42,54.25,15,35.47,0.449604408
"auto",45,1,6213,4,1,1,153.42,54.25,15,35.47,0.776424086
"auto",46,0,6483,4,1,1,153.42,54.25,12,35.47,0.808664922
"bike",58,0,4262,4,1,1,18.26,10,2.29,4.22,0.110172251
"auto",57,1,4467,4,1,1,2.36,0.83,5,0.55,0.127018049
"auto",60,0,2208,3,1,0,212.42,75.11,25,49.11,0.533112601
"auto",44,0,2005,5,0.67,1,59.01,20.86,5,13.64,0.316127169
"auto",58,0,5583,3,1,1,448.45,158.57,43,103.69,0.672661758
"auto",65,0,2327,2,1,1,35.4,12.52,10,8.19,0.858215232
"auto",62,1,2331,2,1,1,47.2,16.69,7,10.91,0.912753842
"auto",56,1,1166,2,1,1,767.08,271.23,45,177.36,0.279862539
"auto",59,0,2070,2,1,0,53.17,18.8,10,12.29,0.3045434
"transit",52,0,4250,4,0.33,1,134.53,47.57,16.86,15,0.432608362
"transit",54,1,4386,4,0.33,0,134.53,47.57,16.86,10,0.415360607
