"","hh_size","n_children","region_type","hh_autos","n_emp","dist_to_transit","hh_income","trip_length_km","weight"
"1300",3,0,"rural",2,1,1.5,2818,16.15,1.12342726
"1301",4,2,"metropolitan",2,2,0.7,3391,32.3,0.86520879
"1302",2,0,"urban",0,0,0.3,1262,7.22,1.806419351
"1303",3,0,"metropolitan",2,2,0.05,2281,4.75,0.682946406
"1304",3,0,"metropolitan",2,2,0.05,2281,2.71,1.250918127
"1305",3,1,"metropolitan",0,2,0.15,3650,1.08,0.876121908
"1306",3,1,"metropolitan",0,2,0.15,3650,4.87,1.418466455
"1307",4,1,"metropolitan",2,1,0.7,3605,13.59,1.397875514
"1308",3,0,"urban",2,1,0.3,1140,35.15,1.228837959
"1309",1,0,"urban",1,1,0.7,1479,14.25,4.336891784
"1310",3,0,"urban",3,2,0.05,6409,0.95,0.363005586
"1311",2,0,"metropolitan",2,2,0.3,4063,4.28,0.54530919
"1312",2,0,"metropolitan",2,2,0.3,4063,33.25,0.502165106
"1313",4,2,"metropolitan",1,1,0.15,2408,3.8,0.796856244
"1314",2,0,"metropolitan",1,1,0.7,1725,7.6,0.933740751
"1315",3,1,"metropolitan",2,2,0.7,4298,14.25,0.959380123
"1316",3,1,"metropolitan",2,2,0.7,4298,14.25,0.922535315
"1317",3,0,"urban",2,2,0.05,2777,4.75,0.365034649
"1318",4,1,"metropolitan",1,1,0.3,2619,18.05,1.167089772
"1319",4,0,"rural",2,4,0.7,3268,2.94,0.521545733
"1320",4,0,"rural",2,4,0.7,3268,9.5,0.641230654
"1321",4,0,"rural",2,4,0.7,3268,8.55,1.031748967
"1322",4,0,"rural",2,4,0.7,3268,12.64,1.030594764
"1323",5,0,"urban",3,4,0.3,4646,70.3,0.643702468
"1324",5,0,"urban",3,4,0.3,4646,5.23,0.311374165
"1325",5,0,"urban",3,4,0.3,4646,9.5,0.481753359
"1326",4,1,"urban",3,4,0.3,5483,32.3,0.733731049
"1327",4,1,"urban",3,4,0.3,5483,4.75,1.21711274
"1328",4,1,"urban",3,4,0.3,5483,4.75,1.21711274
"1329",1,0,"rural",1,1,0.05,2855,1.9,2.536501097
"1330",1,0,"urban",1,1,0.7,2222,0.59,2.300630319
"1331",4,2,"metropolitan",1,2,0.7,5306,10.45,1.087099516
"1332",5,3,"metropolitan",2,2,0.05,3627,2.85,0.785212229
"1333",3,0,"urban",3,3,0.05,4553,17.1,1.525687637
"1334",3,0,"urban",3,3,0.05,4553,3.8,0.975140741
"1335",3,0,"urban",3,3,0.05,4553,4.28,0.893638535
"1336",3,1,"metropolitan",2,1,0.05,2566,25.65,1.208031908
"1337",2,0,"urban",2,2,0.7,2850,7.22,0.766793507
"1338",2,0,"urban",2,2,0.7,2850,10.45,0.760003775
"1339",1,0,"metropolitan",1,1,0.3,737,0.29,3.121224927
"1340",4,2,"rural",3,2,0.15,4013,7.6,1.281288332
"1341",3,1,"urban",2,2,0.7,2057,33.25,1.013148286
"1342",4,0,"metropolitan",3,2,0.05,2623,1.43,1.392851694
"1343",3,0,"metropolitan",1,1,0.3,921,24.7,0.637814211
"1344",3,1,"metropolitan",1,2,0.05,3993,1.43,1.718577398
"1345",3,1,"metropolitan",1,2,0.05,3993,1.43,1.650059066
"1346",3,0,"metropolitan",3,3,0.7,4817,15.34,0.814645838
"1347",5,3,"rural",2,1,0.7,1374,7.13,0.824510587
"1348",5,3,"rural",2,1,0.7,1374,7.13,1.160291261
"1349",3,1,"urban",1,1,0.15,1240,2.38,0.669666251
"1350",2,0,"metropolitan",1,1,0.05,1111,9.5,0.511179635
"1351",4,2,"urban",2,2,0.7,2260,3.8,1.019830297
"1352",2,0,"urban",2,2,3.5,4215,26.6,1.941121994
"1353",2,0,"metropolitan",2,2,0.3,3777,9.03,0.829787155
"1354",2,0,"metropolitan",2,2,0.3,3777,15.2,0.86424388
"1355",3,0,"metropolitan",2,1,1.5,2860,6.65,2.714525753
"1356",3,1,"rural",2,1,0.3,2931,4.28,1.309884005
"1357",4,2,"urban",2,2,0.15,3899,0.98,0.596559878
"1358",4,2,"urban",2,2,0.15,3899,11.4,0.632012612
"1359",4,2,"urban",0,2,0.3,2093,7.6,0.98898989
"1360",4,2,"urban",0,2,0.3,2093,1.96,0.929346629
"1361",4,2,"urban",0,2,0.3,2093,0.98,0.929346629
"1362",5,1,"rural",2,2,0.05,3015,23.75,0.890347218
"1363",5,2,"metropolitan",2,2,0.7,3341,18.05,0.616518925
"1364",1,0,"metropolitan",1,1,0.05,1722,20.9,0.963215446
"1365",3,1,"rural",1,2,0.15,2465,90.25,2.68515766
"1366",2,0,"rural",1,1,3.5,3062,13.3,5.63698011
"1367",2,0,"urban",1,2,1.5,3298,28.5,1.077148137
"1368",2,0,"urban",1,2,1.5,3298,1.9,1.228681737
"1369",4,2,"metropolitan",2,1,0.7,3728,38,0.547598673
"1370",4,1,"metropolitan",1,2,0.7,3137,9.8,1.893693366
"1371",4,1,"metropolitan",1,2,0.7,3137,24.7,0.609905309
"1372",4,1,"metropolitan",1,2,0.7,3137,18.05,0.914684489
"1373",2,0,"urban",3,2,0.15,3142,76,0.874642825
"1374",4,2,"metropolitan",1,1,0.3,3477,5.39,0.277388508
"1375",3,0,"metropolitan",1,2,0.15,1593,0.2,0.404518134
"1376",3,0,"metropolitan",1,2,0.15,1593,38,0.383161315
"1377",2,0,"urban",1,2,0.05,2786,13.11,1.301102619
"1378",2,0,"metropolitan",1,2,0.3,3164,14.25,1.579372201
"1379",2,0,"urban",2,1,0.7,1042,24.7,0.32042825
"1380",2,0,"urban",2,1,0.7,1042,24.7,0.540777575
"1381",3,0,"metropolitan",1,2,0.05,2495,7.6,1.00992438
"1382",3,0,"metropolitan",1,2,0.05,2495,7.6,0.969659488
"1383",3,0,"metropolitan",1,2,0.05,2495,8.55,0.969659488
"1384",3,0,"metropolitan",1,2,0.05,2495,8.82,2.287944754
"1385",4,1,"urban",3,3,0.7,3046,5.7,0.835187086
"1386",4,1,"urban",3,3,0.7,3046,4.75,0.629540358
"1387",4,1,"urban",3,3,0.7,3046,11.4,1.003393167
"1388",1,0,"metropolitan",1,1,0.7,1882,28.5,4.136334035
"1389",2,0,"metropolitan",1,1,0.05,1082,0.98,0.860607373
"1390",2,0,"metropolitan",1,1,0.05,1082,0.98,0.860607373
"1391",1,0,"metropolitan",0,1,0.15,1506,2.94,1.328900462
"1392",3,0,"urban",3,2,0.05,4695,6.65,0.601248676
"1393",3,0,"urban",3,2,0.05,4695,3.61,0.595924795
"1394",2,0,"metropolitan",2,1,0.7,2465,16.15,3.563577107
"1395",2,0,"rural",2,2,0.15,2777,2.38,0.464611165
"1396",2,0,"rural",2,2,0.15,2777,96.9,0.487493628
"1397",4,1,"rural",3,2,0.7,2725,7.98,3.983411664
"1398",4,1,"rural",3,2,0.7,2725,7.03,3.983411664
"1399",4,1,"rural",3,2,0.7,2725,7.51,4.018998724
"1400",2,0,"metropolitan",1,1,0.3,1841,1.35,1.357210285
"1401",2,0,"metropolitan",2,1,0.15,2699,16.15,0.693011598
"1402",2,0,"metropolitan",2,1,0.15,2699,19.95,0.72714296
"1403",4,2,"urban",3,2,0.15,4538,11.4,1.069664968
"1404",3,1,"rural",2,2,1.5,2809,27.17,0.608459493
"1405",3,1,"rural",2,2,1.5,2809,26.98,0.575517911
"1406",3,1,"urban",1,2,0.15,6340,1.96,1.24517449
"1407",3,1,"urban",1,2,0.15,6340,1.9,0.921566426
"1408",3,1,"metropolitan",2,2,0.15,4115,6.65,0.739850516
"1409",3,1,"metropolitan",2,2,0.15,4115,42.75,0.576227101
"1410",3,1,"metropolitan",1,2,0.3,3268,3.8,1.815228573
"1411",3,1,"metropolitan",1,2,0.3,3268,13.54,1.742856836
"1412",4,1,"metropolitan",2,2,0.7,2229,38,0.541336752
"1413",4,1,"metropolitan",2,2,0.7,2229,48.45,0.897670833
"1414",3,0,"urban",3,3,0.15,4439,4.75,0.664798982
"1415",3,0,"urban",3,3,0.15,4439,25.65,0.683468483
"1416",4,0,"urban",3,2,1.5,2390,33.25,1.397316393
"1417",4,0,"urban",3,2,1.5,2390,23.75,1.420634207
"1418",3,0,"urban",3,3,0.3,7216,0.49,1.178136862
"1419",3,0,"urban",3,3,0.3,7216,0.49,1.266029627
"1420",3,0,"urban",3,3,0.3,7216,0.49,2.193763032
"1421",4,0,"metropolitan",3,1,0.7,2841,19,0.453391666
"1422",2,0,"metropolitan",1,1,0.15,1692,2.85,1.244217601
"1423",2,0,"urban",1,1,0.15,2327,10.45,0.564391628
"1424",2,0,"metropolitan",2,2,1.5,2218,12.35,3.329387917
"1425",3,0,"metropolitan",2,2,0.05,7076,10.45,0.409548649
"1426",3,0,"metropolitan",2,2,0.05,7076,10.45,1.007458888
"1427",2,0,"metropolitan",1,1,0.7,2113,4.51,0.842065444
"1428",5,2,"metropolitan",1,1,0.15,1804,9.03,0.728999066
"1429",3,0,"metropolitan",1,1,0.15,2864,14.25,1.057826848
"1430",2,0,"urban",1,1,0.05,1894,1.52,1.632224207
"1431",4,2,"urban",2,2,0.7,2281,1.9,1.316485903
"1432",4,2,"urban",2,2,0.7,2281,1.9,1.316485903
"1433",3,0,"urban",4,1,0.3,2408,19,2.580110758
"1434",2,0,"metropolitan",1,2,0.3,4013,7.6,1.101475658
"1435",5,3,"urban",1,1,0.7,7797,1.9,0.911865959
"1436",5,3,"urban",1,1,0.7,7797,1.9,0.777888469
"1437",3,0,"metropolitan",3,3,3.5,3280,24.7,0.802392585
"1438",3,0,"metropolitan",3,3,3.5,3280,21.85,0.619116937
"1439",1,0,"metropolitan",1,1,0.7,2167,7.6,2.160205346
"1440",4,1,"urban",2,2,0.05,3899,42.28,1.276233406
"1441",4,1,"urban",2,2,0.05,3899,0.98,0.3274333
"1442",4,0,"urban",2,2,0.3,4599,1.96,0.602103382
"1443",3,1,"urban",2,2,0.3,2382,17.1,2.609401309
"1444",3,1,"urban",2,2,0.3,2382,14.25,2.953429872
"1445",1,0,"metropolitan",0,1,0.15,745,7.35,1.816621298
"1446",4,1,"metropolitan",2,2,1.5,2699,38,0.674017967
"1447",4,1,"metropolitan",2,2,1.5,2699,9.5,0.797778934
"1448",3,0,"rural",2,1,1.5,4053,2.45,0.715521929
"1449",2,0,"metropolitan",2,2,0.7,2712,18.05,0.565303521
"1450",5,1,"metropolitan",1,2,0.3,2539,6.32,0.224558005
"1451",4,2,"urban",2,2,1.5,2285,33.25,0.883700291
"1452",2,0,"metropolitan",2,1,0.7,5483,1.96,1.404427985
"1453",2,0,"metropolitan",2,1,0.7,3464,21.85,0.52913386
"1454",2,0,"urban",2,2,0.3,4413,1.43,0.860470392
"1455",2,0,"urban",2,1,0.3,1882,17.1,1.592087131
"1456",1,0,"metropolitan",1,1,0.3,4932,3.8,2.947248723
"1457",2,0,"urban",2,2,0.05,2097,57,0.668602219
"1458",2,0,"rural",1,1,0.05,2147,28.5,0.400281591
"1459",4,2,"urban",2,2,0.3,2295,4.75,0.806691403
"1460",4,2,"urban",2,2,0.3,2295,5.7,0.463734686
"1461",3,0,"urban",2,2,0.3,2892,57,5.020169376
"1462",3,0,"urban",2,2,0.3,2892,19,5.020169376
"1463",3,0,"rural",3,2,0.05,2636,47.5,1.846077742
"1464",3,0,"rural",3,2,0.05,2636,28.5,1.829731263
"1465",4,1,"rural",1,3,0.7,2623,1.18,0.670017421
"1466",3,0,"urban",3,2,0.3,3000,23.75,1.310849684
"1467",3,0,"urban",3,2,0.3,3000,7.6,0.781988889
"1468",4,2,"metropolitan",1,1,0.3,3927,1.76,1.353261459
"1469",4,2,"metropolitan",1,2,0.3,5362,1.96,0.99905807
"1470",4,2,"metropolitan",1,2,0.3,5362,10.83,1.084893276
"1471",3,0,"metropolitan",2,1,0.05,1719,9.03,0.793494239
"1472",3,0,"metropolitan",2,1,0.05,4063,3.8,1.240068827
"1473",3,0,"metropolitan",2,1,0.05,4063,3.8,1.240068827
"1474",4,2,"metropolitan",2,2,0.3,7566,1.47,0.604975737
"1475",2,0,"urban",2,2,7.5,2582,10.45,4.969533746
"1476",2,0,"urban",2,2,7.5,2582,21.95,4.925529977
"1477",4,2,"urban",2,1,0.15,6340,28.42,0.969026658
"1478",4,0,"metropolitan",3,3,0.7,3863,24.7,0.604344405
"1479",4,2,"metropolitan",2,2,0.3,2558,19,0.781318704
"1480",3,0,"metropolitan",1,1,0.15,2611,5.96,0.999171036
"1481",2,1,"metropolitan",1,1,0.15,1581,1.47,0.904176633
"1482",3,0,"rural",2,2,1.5,5583,1.96,0.379117708
"1483",3,0,"urban",3,1,0.05,4115,23.75,0.750406214
"1484",5,1,"rural",3,4,0.05,2813,17.1,0.487727174
"1485",5,1,"rural",3,4,0.05,2813,4.61,0.435418557
"1486",5,1,"rural",3,4,0.05,2813,4.61,0.634550292
"1487",1,0,"rural",7,1,0.7,1253,9.5,4.876767036
"1488",2,0,"metropolitan",1,1,0.05,2716,3.92,1.175477806
"1489",2,0,"urban",1,1,0.7,1872,19,0.599298617
"1490",4,1,"urban",2,3,0.05,2208,9.5,0.536830491
"1491",4,1,"urban",2,3,0.05,2208,3.8,0.646835434
"1492",4,2,"urban",1,1,0.15,1566,15.2,0.567820628
"1493",3,0,"urban",3,2,0.7,6154,2.85,0.909468401
"1494",3,0,"urban",3,2,0.7,6154,23.75,0.875855477
"1495",3,0,"urban",3,2,0.7,6154,19,2.083769017
"1496",6,1,"metropolitan",1,3,0.7,5452,57,0.691241384
"1497",6,1,"metropolitan",1,3,0.7,5452,0.29,0.623988002
"1498",1,0,"urban",1,1,0.7,1960,3.33,1.104451566
"1499",2,0,"metropolitan",2,1,0.3,2703,6.65,0.805831684
"1500",2,0,"metropolitan",2,1,0.05,1967,20.9,0.351348047
"1501",4,2,"rural",1,2,0.3,3518,28.5,1.706381374
"1502",4,2,"rural",1,2,0.3,3518,4.21,2.404756784
"1503",3,0,"metropolitan",2,2,0.7,3769,9.03,0.49732052
"1504",3,0,"metropolitan",2,2,0.7,3769,1.96,0.561003224
"1505",5,1,"urban",4,2,0.7,4003,9.5,0.79083511
"1506",5,1,"urban",4,2,0.7,4003,18.05,0.748019836
"1507",5,2,"urban",3,2,0.3,4126,10.45,0.357347072
"1508",3,1,"rural",2,2,0.7,1777,3.8,2.282370029
"1509",4,2,"metropolitan",2,2,1.5,2123,5.7,0.706232901
"1510",2,0,"urban",2,2,0.7,3057,11.4,1.482156138
"1511",4,2,"urban",1,2,0.7,2317,1.43,0.491793306
"1512",5,2,"metropolitan",3,2,0.05,5037,1.9,0.292693542
"1513",5,2,"metropolitan",3,2,0.05,5037,11.4,0.235914175
"1514",5,2,"metropolitan",3,2,0.05,5037,11.4,0.235914175
"1515",1,0,"urban",1,1,0.15,1416,24.7,4.844419762
"1516",2,0,"metropolitan",1,1,0.7,2239,18.05,1.612006159
"1517",4,1,"metropolitan",1,2,0.15,3605,4.75,0.685691792
"1518",4,1,"metropolitan",1,2,0.15,3605,4.75,0.691817635
"1519",2,0,"metropolitan",2,2,0.05,4912,10.45,0.724989582
"1520",2,0,"metropolitan",2,2,0.05,4912,14.44,0.787277884
"1521",3,1,"metropolitan",3,2,0.05,2786,14.25,1.339535174
"1522",5,3,"urban",2,2,0.3,4043,11.4,0.293649783
"1523",4,2,"urban",2,2,0.15,2855,18.05,0.612497333
"1524",4,2,"urban",2,2,0.15,2855,11.4,0.612497333
"1525",6,4,"urban",2,2,0.3,3794,28.5,0.671999071
"1526",2,0,"urban",2,2,0.15,5900,6.32,0.361502611
"1527",2,0,"urban",2,2,0.15,5900,4.75,0.371654662
"1528",2,0,"urban",2,1,0.15,2682,9.5,0.583568108
"1529",3,1,"metropolitan",1,2,0.3,1762,19.6,0.924494275
"1530",3,1,"metropolitan",1,2,0.3,1762,21.66,0.943560348
"1531",3,0,"urban",1,1,0.7,932,20.9,1.070856839
"1532",3,1,"metropolitan",1,2,0.7,3769,0.78,0.808729606
"1533",4,1,"urban",1,3,0.05,2566,33.25,0.57609069
"1534",4,1,"urban",1,3,0.05,2566,33.25,0.581237377
"1535",4,1,"urban",1,3,0.05,2566,2.71,0.628581155
"1536",2,0,"metropolitan",0,2,0.15,1722,2.94,1.550900289
"1537",2,0,"metropolitan",0,2,0.15,1722,19,1.61284114
"1538",1,0,"rural",1,1,0.7,2012,23.75,1.052466645
"1539",2,0,"urban",2,1,1.5,3736,2.85,0.913895263
"1540",1,0,"metropolitan",0,1,0.05,910,9.03,5.22021276
"1541",4,0,"urban",0,1,0.05,2855,5.42,0.091400607
"1542",4,2,"urban",2,2,1.5,2769,47.5,0.877990741
"1543",4,2,"urban",2,2,1.5,2769,1.43,0.423951371
"1544",2,0,"metropolitan",1,2,0.05,2738,15.68,1.034488253
"1545",2,0,"metropolitan",1,2,0.05,2738,4.51,1.180020445
"1546",2,1,"urban",1,1,0.05,1127,1.47,0.696270047
"1547",3,0,"urban",2,3,0.7,4126,57,1.533703107
"1548",4,1,"metropolitan",3,4,0.05,3256,6.65,0.745489859
"1549",4,1,"metropolitan",3,4,0.05,3256,11.4,0.580619261
"1550",4,1,"metropolitan",3,4,0.05,3256,10.45,1.063490711
"1551",2,0,"metropolitan",1,2,0.05,4453,4.75,0.61483338
"1552",2,0,"metropolitan",1,2,0.05,4453,4.51,0.650025307
"1553",3,0,"metropolitan",3,2,0.3,6562,15.2,0.936110239
"1554",3,0,"metropolitan",3,2,0.3,6562,18.05,1.067802576
"1555",2,0,"urban",2,1,0.7,7377,1.9,0.59692449
"1556",2,0,"urban",2,1,0.7,7377,1.9,0.596661122
"1557",3,0,"urban",2,1,0.3,2531,2.38,0.596550252
"1558",4,1,"metropolitan",2,2,0.3,4994,0.98,0.461819328
"1559",4,1,"metropolitan",2,2,0.3,4994,5.23,0.821444284
"1560",4,2,"metropolitan",2,1,0.3,3316,14.25,0.514616773
"1561",4,2,"metropolitan",2,1,0.3,3316,1.9,0.514616773
"1562",2,0,"urban",1,2,0.7,2795,0.29,0.358406615
"1563",2,0,"urban",1,2,0.7,2795,0.29,0.684207229
"1564",7,4,"urban",2,1,0.05,1320,9.5,0.749451886
"1565",3,1,"metropolitan",2,2,0.7,2921,21.85,0.8779829
"1566",2,0,"metropolitan",1,1,0.05,2941,1.76,0.721802785
"1567",4,1,"rural",1,2,0.3,2191,47.5,0.308059142
"1568",4,1,"rural",1,2,0.3,2191,13.3,0.670324593
"1569",3,0,"urban",2,3,0.7,2558,7.22,0.481757312
"1570",4,0,"urban",3,2,0.15,2716,36.1,2.146148522
"1571",4,0,"urban",3,2,0.15,2716,33.25,3.420639737
"1572",4,1,"metropolitan",2,3,0.05,1774,2.94,0.751930546
"1573",1,0,"metropolitan",1,1,0.3,1740,13.3,1.203716879
"1574",2,0,"metropolitan",1,1,0.3,2720,0.98,0.867226562
"1575",2,0,"metropolitan",2,1,0.7,1539,11.4,1.33467955
"1576",4,1,"metropolitan",2,2,0.3,1638,2.85,1.030244883
"1577",4,1,"metropolitan",2,2,0.3,1638,1.96,0.878874364
"1578",4,1,"metropolitan",2,2,0.3,1638,1.96,0.878874364
"1579",4,2,"rural",2,3,0.05,1701,4.41,0.414727585
"1580",4,2,"rural",2,3,0.05,1701,4.28,0.392274517
"1581",4,2,"rural",2,3,0.05,1701,4.28,0.392274517
"1582",5,2,"urban",3,3,0.05,4126,38,1.176296882
"1583",5,2,"urban",3,3,0.05,4126,1.9,2.058648311
"1584",3,1,"urban",1,1,0.3,2945,1.9,1.350538704
"1585",3,1,"urban",1,1,0.3,2945,1.9,1.350538704
"1586",2,0,"metropolitan",2,1,0.7,7076,1.96,0.512968592
"1587",4,0,"urban",3,2,0.7,3704,4.75,0.932900742
"1588",4,0,"urban",3,2,0.7,3704,10.45,0.702468706
"1589",2,0,"urban",2,1,0.3,2453,23.75,0.843577805
"1590",3,0,"metropolitan",2,2,0.7,2712,3.92,0.499256119
"1591",2,0,"metropolitan",2,1,0.3,4074,3.8,0.863239752
"1592",2,0,"metropolitan",2,2,0.7,3424,7.6,2.047182947
"1593",2,0,"metropolitan",2,2,0.7,3424,1.9,1.729599553
"1594",2,0,"metropolitan",2,2,0.7,3424,1.9,1.729599553
"1595",3,0,"metropolitan",2,2,0.15,4250,24.7,0.932971765
"1596",3,0,"metropolitan",2,2,0.15,4250,25.65,0.932971765
"1597",3,0,"urban",2,1,0.15,3268,49.4,0.439408911
"1598",2,0,"metropolitan",2,2,0.15,3137,26.6,0.980325117
"1599",3,1,"urban",1,1,0.3,1951,11.76,1.194718251
"1600",6,3,"rural",3,2,0.15,5253,4.75,3.007962792
"1601",2,0,"metropolitan",2,1,0.7,1885,10.45,0.947882132
"1602",2,0,"metropolitan",2,1,0.7,1885,14.25,1.027082585
"1603",3,1,"metropolitan",1,1,0.05,2041,2.35,1.600198106
"1604",2,0,"urban",2,1,0.15,1980,6.65,1.454408794
"1605",4,1,"metropolitan",3,2,0.3,3398,19,0.178428373
"1606",4,1,"metropolitan",3,2,0.3,3398,23.75,0.215481475
"1607",3,0,"metropolitan",1,1,0.05,3094,4.9,0.452867079
"1608",3,1,"metropolitan",1,1,0.7,2070,10.45,2.329247816
"1609",2,0,"urban",1,2,0.7,3385,0.49,1.013972913
"1610",2,0,"urban",1,2,0.7,3385,0.49,1.013972913
"1611",2,0,"urban",1,2,0.7,3385,0.69,1.083173627
"1612",2,0,"rural",2,1,1.5,3192,17.1,1.356390072
"1613",2,0,"urban",2,1,0.3,6841,1.81,1.044511083
"1614",4,2,"urban",1,2,0.05,3657,8.55,0.581114109
"1615",4,0,"urban",1,2,0.7,1835,1.47,0.618887955
"1616",4,0,"urban",1,2,0.7,1835,1.9,0.634062395
"1617",2,0,"metropolitan",1,1,0.05,2897,36.1,0.854725851
"1618",2,0,"metropolitan",2,2,0.7,2054,7.6,0.895317051
"1619",2,0,"metropolitan",2,2,0.7,2054,4.28,0.824480845
"1620",4,0,"metropolitan",3,2,0.7,3728,23.75,0.716596561
"1621",4,0,"metropolitan",3,2,0.7,3728,1.43,0.746353071
"1622",3,1,"rural",1,2,0.7,3712,10.45,1.671499385
"1623",2,0,"metropolitan",1,2,0.15,1671,13.54,0.963973241
"1624",4,2,"rural",2,2,0.7,1626,9.5,0.895148592
"1625",2,0,"metropolitan",2,2,0.05,3094,16.15,0.959719307
"1626",2,0,"metropolitan",2,2,0.05,3094,28.5,1.588416172
"1627",3,1,"metropolitan",1,1,0.3,4932,20.9,0.249602483
"1628",4,2,"rural",1,2,0.3,2331,3.8,1.522571212
"1629",4,2,"rural",1,2,0.3,2331,0.95,1.209636999
"1630",2,0,"metropolitan",2,1,0.15,2554,15.2,1.394539302
"1631",2,0,"rural",2,2,0.05,6154,11.4,2.005718473
"1632",2,0,"metropolitan",1,1,0.05,1771,9.8,2.091414483
"1633",2,0,"metropolitan",1,1,0.05,1771,9.8,2.091414483
"1634",3,0,"metropolitan",1,2,0.05,2288,18.05,0.785913678
"1635",3,0,"metropolitan",1,2,0.05,2288,7.67,1.369800164
"1636",3,0,"metropolitan",2,2,0.05,4170,9.03,2.222888359
"1637",3,0,"urban",2,3,0.05,3786,49.4,0.716351574
"1638",2,0,"metropolitan",2,2,0.7,2926,7.6,2.675271994
"1639",2,0,"metropolitan",2,2,0.7,2926,3.8,2.786362062
"1640",4,1,"urban",2,1,0.7,1461,9.5,0.806246234
"1641",2,0,"urban",1,1,0.3,2360,34.2,1.698126075
"1642",6,3,"urban",2,3,7.5,4553,15.3,0.536987259
"1643",2,0,"metropolitan",1,2,0.3,3385,4.94,1.237787088
"1644",2,0,"metropolitan",1,2,0.3,3385,4.94,0.664584439
"1645",4,0,"urban",3,3,0.3,2375,3.14,0.463769746
"1646",4,0,"urban",3,3,0.3,2375,3.33,0.821811651
"1647",4,0,"urban",3,3,0.3,2375,1.43,0.821811651
"1648",3,0,"urban",1,3,1.5,2941,9.5,1.076923545
"1649",3,0,"urban",1,3,1.5,2941,30.4,0.649218611
"1650",3,0,"urban",1,3,1.5,2941,3.92,0.687800781
"1651",1,0,"metropolitan",1,1,0.15,1184,23.75,1.971677123
"1652",2,0,"metropolitan",0,2,0.3,2955,7.22,1.037340465
"1653",2,0,"urban",2,0,0.7,3899,0.95,1.054941082
"1654",3,1,"urban",2,2,3.5,2960,28.5,0.98689027
"1655",3,1,"urban",2,2,3.5,2960,11.4,0.933460704
"1656",2,0,"metropolitan",2,2,0.3,4799,0.29,1.333189609
"1657",2,0,"metropolitan",2,2,0.3,4799,0.29,1.333189609
"1658",2,0,"metropolitan",2,2,0.3,4799,10.45,1.721899705
"1659",4,0,"urban",1,2,0.15,5421,4.18,0.18731107
"1660",4,0,"urban",1,2,0.15,5421,4.18,0.162468896
"1661",4,0,"urban",1,2,0.15,5421,4.18,0.162468896
"1662",3,0,"metropolitan",2,2,0.7,5391,0.95,2.127281471
"1663",4,2,"urban",1,2,0.05,3359,10.45,0.736684485
"1664",3,0,"metropolitan",1,0,0.05,2480,1.47,0.784726798
"1665",4,2,"metropolitan",1,1,0.05,935,0.78,0.473381323
"1666",4,0,"metropolitan",3,2,0.7,2434,4.75,0.197495653
"1667",4,0,"metropolitan",3,2,0.7,2434,1.47,0.515405383
"1668",2,1,"rural",1,1,0.7,1626,2.85,0.673054204
"1669",2,0,"urban",1,0,0.3,1698,0.69,0.88496612
"1670",2,0,"urban",1,0,0.3,1698,0.69,0.88496612
"1671",4,0,"metropolitan",0,1,0.7,3993,0.98,0.94437688
"1672",4,1,"metropolitan",2,2,0.05,2562,3.8,0.634456862
"1673",4,1,"metropolitan",2,2,0.05,2562,5.7,0.658805571
"1674",2,0,"rural",2,2,0.7,3681,30.88,0.81087884
"1675",2,0,"metropolitan",2,1,0.15,2335,13.54,2.452544738
"1676",3,2,"urban",1,1,0.7,907,37.9,1.045158588
"1677",3,0,"urban",2,3,0.7,2208,0.67,0.752803895
"1678",3,0,"urban",2,3,0.7,2208,9.5,0.722790195
"1679",1,0,"urban",1,1,0.15,1162,3.52,3.28669681
"1680",4,1,"urban",3,2,1.5,3000,9.5,0.393763077
"1681",3,0,"metropolitan",0,2,0.3,1872,2.94,1.050679552
"1682",3,0,"metropolitan",0,2,0.3,1872,2.94,1.243601884
"1683",3,0,"metropolitan",1,1,0.7,4094,11.4,0.492179021
"1684",4,2,"metropolitan",1,2,0.7,4203,12.35,0.750297357
"1685",2,0,"metropolitan",1,1,0.05,2950,10.45,0.646598355
"1686",2,0,"metropolitan",1,1,0.05,1743,38,2.13744152
"1687",2,0,"metropolitan",0,2,0.15,5516,13.54,3.778034321
"1688",2,0,"metropolitan",0,2,0.15,5516,2.71,3.778034321
"1689",2,0,"metropolitan",1,2,0.05,2120,0.49,2.47554657
"1690",2,0,"urban",1,2,1.5,3148,4.75,0.543315057
"1691",2,0,"urban",1,2,1.5,3148,4.75,0.682594284
"1692",3,0,"metropolitan",2,3,0.3,4115,12.35,0.581295995
"1693",2,0,"metropolitan",2,2,0.7,3000,24.7,0.496646296
"1694",2,0,"metropolitan",2,2,0.7,3000,15.2,0.528519876
"1695",4,0,"metropolitan",1,3,0.7,3554,12.64,0.677606607
"1696",4,0,"metropolitan",1,3,0.7,3554,44.65,0.532796424
"1697",4,0,"metropolitan",1,3,0.7,3554,6.37,1.271115442
"1698",4,2,"metropolitan",2,1,0.7,3820,21.85,2.070116317
"1699",2,0,"metropolitan",1,1,1.5,6952,38,1.921214175
"1700",4,1,"urban",1,2,0.15,2841,23.75,0.460515523
"1701",3,1,"metropolitan",1,2,0.15,2955,7.6,0.91463936
"1702",2,0,"metropolitan",1,1,0.05,1052,0.81,1.156921389
"1703",3,1,"urban",2,2,0.7,4203,23.75,0.441602211
"1704",3,1,"urban",2,2,0.7,4203,23.75,0.423995878
"1705",5,1,"metropolitan",2,2,0.05,2965,11.88,0.819634489
